"scenario","region","subRegion","param","classLabel1","class1","classLabel2","class2","xLabel","x","vintage","units","value"
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2080,"Vint_2080","CO2 emissions - (MTCO2)",23.8665203502
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2085,"Vint_2085","CO2 emissions - (MTCO2)",53.20384782878
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2090,"Vint_2090","CO2 emissions - (MTCO2)",85.5014898481333
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2095,"Vint_2095","CO2 emissions - (MTCO2)",98.3455445598633
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2100,"Vint_2100","CO2 emissions - (MTCO2)",91.9763057715333
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",1975,"Vint_1975","CO2 emissions - (MTCO2)",2.06530133333333
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",1990,"Vint_1990","CO2 emissions - (MTCO2)",4.09091833333333
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2005,"Vint_2005","CO2 emissions - (MTCO2)",8.191755
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",13.00013
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2015,"Vint_2015","CO2 emissions - (MTCO2)",16.55885
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2020,"Vint_2020","CO2 emissions - (MTCO2)",19.9328066666667
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2025,"Vint_2025","CO2 emissions - (MTCO2)",31.3823766666667
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2030,"Vint_2030","CO2 emissions - (MTCO2)",47.1325066666667
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2035,"Vint_2035","CO2 emissions - (MTCO2)",66.4333266666667
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2040,"Vint_2040","CO2 emissions - (MTCO2)",94.6233933333333
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2045,"Vint_2045","CO2 emissions - (MTCO2)",114.489283333333
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2050,"Vint_2050","CO2 emissions - (MTCO2)",137.75168
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2055,"Vint_2055","CO2 emissions - (MTCO2)",151.384126666667
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2060,"Vint_2060","CO2 emissions - (MTCO2)",139.62608
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2065,"Vint_2065","CO2 emissions - (MTCO2)",114.461526666667
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2070,"Vint_2070","CO2 emissions - (MTCO2)",79.89201
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2075,"Vint_2075","CO2 emissions - (MTCO2)",67.12178
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2080,"Vint_2080","CO2 emissions - (MTCO2)",44.539
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2085,"Vint_2085","CO2 emissions - (MTCO2)",70.5564566666667
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2090,"Vint_2090","CO2 emissions - (MTCO2)",90.02059
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2095,"Vint_2095","CO2 emissions - (MTCO2)",95.3705133333333
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2100,"Vint_2100","CO2 emissions - (MTCO2)",95.91868
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",1975,"Vint_1975","CO2 emissions - (MTCO2)",1.95195366666667
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",1990,"Vint_1990","CO2 emissions - (MTCO2)",4.36549666666667
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2005,"Vint_2005","CO2 emissions - (MTCO2)",9.83854666666667
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",16.7218406666667
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2015,"Vint_2015","CO2 emissions - (MTCO2)",22.5671453333333
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2020,"Vint_2020","CO2 emissions - (MTCO2)",26.2665663333333
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2025,"Vint_2025","CO2 emissions - (MTCO2)",32.9613716666667
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2030,"Vint_2030","CO2 emissions - (MTCO2)",39.2922236666667
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2035,"Vint_2035","CO2 emissions - (MTCO2)",41.9195626666667
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2040,"Vint_2040","CO2 emissions - (MTCO2)",40.5103453333333
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2045,"Vint_2045","CO2 emissions - (MTCO2)",36.7060466666667
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2050,"Vint_2050","CO2 emissions - (MTCO2)",34.4306563333333
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2055,"Vint_2055","CO2 emissions - (MTCO2)",33.3261463333333
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2060,"Vint_2060","CO2 emissions - (MTCO2)",32.6561546666667
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2065,"Vint_2065","CO2 emissions - (MTCO2)",32.2691966666667
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2070,"Vint_2070","CO2 emissions - (MTCO2)",30.8150956666667
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2075,"Vint_2075","CO2 emissions - (MTCO2)",29.3082313333333
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2080,"Vint_2080","CO2 emissions - (MTCO2)",27.408194
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2085,"Vint_2085","CO2 emissions - (MTCO2)",26.886827
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2090,"Vint_2090","CO2 emissions - (MTCO2)",26.2027406666667
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2095,"Vint_2095","CO2 emissions - (MTCO2)",25.5529633333333
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2100,"Vint_2100","CO2 emissions - (MTCO2)",23.5127053333333
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",1975,"Vint_1975","CO2 emissions - (MTCO2)",3.82484666666667
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",1990,"Vint_1990","CO2 emissions - (MTCO2)",8.55415
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2005,"Vint_2005","CO2 emissions - (MTCO2)",18.1826516666667
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",30.5355893333333
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2015,"Vint_2015","CO2 emissions - (MTCO2)",41.0445236666667
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2020,"Vint_2020","CO2 emissions - (MTCO2)",41.6440713333333
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2025,"Vint_2025","CO2 emissions - (MTCO2)",43.1896813333333
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2030,"Vint_2030","CO2 emissions - (MTCO2)",38.18771
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2035,"Vint_2035","CO2 emissions - (MTCO2)",28.66699
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2040,"Vint_2040","CO2 emissions - (MTCO2)",23.7194833333333
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2045,"Vint_2045","CO2 emissions - (MTCO2)",18.9011166666667
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2050,"Vint_2050","CO2 emissions - (MTCO2)",14.9828433333333
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2055,"Vint_2055","CO2 emissions - (MTCO2)",12.7681766666667
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2060,"Vint_2060","CO2 emissions - (MTCO2)",10.3400916666667
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2065,"Vint_2065","CO2 emissions - (MTCO2)",7.58417733333333
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2070,"Vint_2070","CO2 emissions - (MTCO2)",4.54231433333333
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2075,"Vint_2075","CO2 emissions - (MTCO2)",3.19124666666667
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2080,"Vint_2080","CO2 emissions - (MTCO2)",1.50411616666667
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2085,"Vint_2085","CO2 emissions - (MTCO2)",2.55225666666667
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2090,"Vint_2090","CO2 emissions - (MTCO2)",3.11114466666667
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2095,"Vint_2095","CO2 emissions - (MTCO2)",3.02246266666667
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2100,"Vint_2100","CO2 emissions - (MTCO2)",2.2057486
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",1975,"Vint_1975","CO2 emissions - (MTCO2)",2.00381866666667
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",1990,"Vint_1990","CO2 emissions - (MTCO2)",4.481477
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2005,"Vint_2005","CO2 emissions - (MTCO2)",9.5506158
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",16.0479476666667
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2015,"Vint_2015","CO2 emissions - (MTCO2)",21.5749416666667
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2020,"Vint_2020","CO2 emissions - (MTCO2)",22.670494
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2025,"Vint_2025","CO2 emissions - (MTCO2)",28.6760265
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2030,"Vint_2030","CO2 emissions - (MTCO2)",32.0632151033333
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2035,"Vint_2035","CO2 emissions - (MTCO2)",33.1326508333333
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2040,"Vint_2040","CO2 emissions - (MTCO2)",37.0761862166667
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2045,"Vint_2045","CO2 emissions - (MTCO2)",41.7396345666667
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2050,"Vint_2050","CO2 emissions - (MTCO2)",43.5754161333333
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2055,"Vint_2055","CO2 emissions - (MTCO2)",48.7140819
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2060,"Vint_2060","CO2 emissions - (MTCO2)",54.1984109333333
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2065,"Vint_2065","CO2 emissions - (MTCO2)",57.0956767333333
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2070,"Vint_2070","CO2 emissions - (MTCO2)",57.3035382333333
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2075,"Vint_2075","CO2 emissions - (MTCO2)",58.0687187666667
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2080,"Vint_2080","CO2 emissions - (MTCO2)",54.6551782333333
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2085,"Vint_2085","CO2 emissions - (MTCO2)",58.2748166
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2090,"Vint_2090","CO2 emissions - (MTCO2)",65.1133604
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2095,"Vint_2095","CO2 emissions - (MTCO2)",72.1371768333333
"Policycosts_1","India","India","emissCO2BySector","sector","transport","ghg","CO2","Year",2100,"Vint_2100","CO2 emissions - (MTCO2)",74.6868122
"Policycosts_1","India","India","emissCO2BySector","sector","International Shipping","ghg","CO2","Year",1975,"Vint_1975","CO2 emissions - (MTCO2)",0.544459666666667
"Policycosts_1","India","India","emissCO2BySector","sector","International Shipping","ghg","CO2","Year",1990,"Vint_1990","CO2 emissions - (MTCO2)",2.641848
"Policycosts_1","India","India","emissCO2BySector","sector","International Shipping","ghg","CO2","Year",2005,"Vint_2005","CO2 emissions - (MTCO2)",2.59521166666667
"Policycosts_1","India","India","emissCO2BySector","sector","International Shipping","ghg","CO2","Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",3.88391666666667
"Policycosts_1","India","India","emissCO2BySector","sector","International Shipping","ghg","CO2","Year",2015,"Vint_2015","CO2 emissions - (MTCO2)",16.18474
"Policycosts_1","India","India","emissCO2BySector","sector","International Shipping","ghg","CO2","Year",2020,"Vint_2020","CO2 emissions - (MTCO2)",17.036866
"Policycosts_1","India","India","emissCO2BySector","sector","International Shipping","ghg","CO2","Year",2025,"Vint_2025","CO2 emissions - (MTCO2)",19.5059846666667
"Policycosts_1","India","India","emissCO2BySector","sector","International Shipping","ghg","CO2","Year",2030,"Vint_2030","CO2 emissions - (MTCO2)",21.6413633333333
"Policycosts_1","India","India","emissCO2BySector","sector","International Shipping","ghg","CO2","Year",2035,"Vint_2035","CO2 emissions - (MTCO2)",24.1460266666667
"Policycosts_1","India","India","emissCO2BySector","sector","International Shipping","ghg","CO2","Year",2040,"Vint_2040","CO2 emissions - (MTCO2)",27.06792
"Policycosts_1","India","India","emissCO2BySector","sector","International Shipping","ghg","CO2","Year",2045,"Vint_2045","CO2 emissions - (MTCO2)",27.7488566666667
"Policycosts_1","India","India","emissCO2BySector","sector","International Shipping","ghg","CO2","Year",2050,"Vint_2050","CO2 emissions - (MTCO2)",29.74983
"Policycosts_1","India","India","emissCO2BySector","sector","International Shipping","ghg","CO2","Year",2055,"Vint_2055","CO2 emissions - (MTCO2)",31.3067333333333
"Policycosts_1","India","India","emissCO2BySector","sector","International Shipping","ghg","CO2","Year",2060,"Vint_2060","CO2 emissions - (MTCO2)",30.6210666666667
"Policycosts_1","India","India","emissCO2BySector","sector","International Shipping","ghg","CO2","Year",2065,"Vint_2065","CO2 emissions - (MTCO2)",27.7917566666667
"Policycosts_1","India","India","emissCO2BySector","sector","International Shipping","ghg","CO2","Year",2070,"Vint_2070","CO2 emissions - (MTCO2)",20.5048433333333
"Policycosts_1","India","India","emissCO2BySector","sector","International Shipping","ghg","CO2","Year",2075,"Vint_2075","CO2 emissions - (MTCO2)",20.4847866666667
"Policycosts_1","India","India","emissCO2BySector","sector","International Shipping","ghg","CO2","Year",2080,"Vint_2080","CO2 emissions - (MTCO2)",11.1662503333333
